__time,filtered_pose/dx,filtered_pose/dy,filtered_pose/dz,filtered_pose/p,filtered_pose/pitch,filtered_pose/q,filtered_pose/r,filtered_pose/roll,filtered_pose/timestamp,filtered_pose/vxb,filtered_pose/vyb,filtered_pose/x,filtered_pose/xb,filtered_pose/y,filtered_pose/yaw,filtered_pose/yb,filtered_pose/z,u_control/timestamp,u_control/ux,u_control/uy,u_control/uyaw,u_control/uz
1749762274.809653,0.002846880,-0.010348300,0.019083500,-0.019041400,-0.012873700,0.019228500,-0.006069210,-0.014617400,1749762274.809653044,0.010051697,0.003762369,0.166951000,0.656079326,-0.673742000,-1.660490000,0.226629294,1.347330000,,,,,
1749762274.819573,,,,,,,,,,,,,,,,,,1749762274.819572926,0.000000000,0.000000000,0.007539230,0.000000000
1749762274.819977,0.002504290,-0.009315360,0.017856300,-0.021240500,-0.012439200,0.020896100,-0.001733350,-0.015127300,1749762274.819977045,0.009055492,0.003323471,0.166929000,0.656163543,-0.673695000,-1.659920000,0.226229196,1.347340000,,,,,
1749762274.829872,0.002374030,-0.008353240,0.016586300,-0.023706600,-0.012013300,0.022389500,0.000581246,-0.015698000,1749762274.829871893,0.008109779,0.003105499,0.166935000,0.656189552,-0.673649000,-1.659600000,0.226021109,1.347330000,,,,,
1749762274.839582,,,,,,,,,,,,,,,,,,1749762274.839581966,0.000000000,0.000000000,0.015074900,0.000000000
1749762274.839900,0.002286270,-0.007350030,0.015330900,-0.026125500,-0.011638400,0.023428800,0.003329740,-0.016286500,1749762274.839900017,0.007119476,0.002926266,0.166946000,0.656216182,-0.673586000,-1.659200000,0.225764010,1.347320000,,,,,
1749762274.849932,0.002310630,-0.006337760,0.014127900,-0.028982700,-0.011325700,0.023968500,0.006208740,-0.016962900,1749762274.849931955,0.006110295,0.002858409,0.166973000,0.656242620,-0.673513000,-1.658750000,0.225489173,1.347300000,,,,,
1749762274.859575,,,,,,,,,,,,,,,,,,1749762274.859575033,0.000000000,0.000000000,0.022603400,0.000000000
1749762274.859900,0.002279240,-0.005347010,0.012924300,-0.030621300,-0.010942800,0.024954400,0.008601130,-0.017490700,1749762274.859899998,0.005127255,0.002738011,0.166991000,0.656252752,-0.673432000,-1.658340000,0.225230944,1.347260000,,,,,
1749762274.869721,0.002305970,-0.004400600,0.011738600,-0.032407600,-0.010573600,0.025777700,0.010445200,-0.018056500,1749762274.869720936,0.004183098,0.002680386,0.167018000,0.656247761,-0.673348000,-1.657980000,0.225014262,1.347220000,,,,,
1749762274.879570,,,,,,,,,,,,,,,,,,1749762274.879570007,0.000000000,0.000000000,0.030121200,0.000000000
1749762274.879890,0.002515340,-0.003484300,0.010566500,-0.031844800,-0.010099800,0.027265000,0.011293200,-0.018298800,1749762274.879889965,0.003252665,0.002808460,0.167071000,0.656203981,-0.673259000,-1.657760000,0.224914951,1.347170000,,,,,
1749762274.890053,0.002670940,-0.002624260,0.009436770,-0.031218400,-0.009650340,0.028481700,0.011796200,-0.018526200,1749762274.890053034,0.002382910,0.002888322,0.167119000,0.656152882,-0.673169000,-1.657570000,0.224830288,1.347110000,,,,,
1749762274.899572,,,,,,,,,,,,,,,,,,1749762274.899571896,0.000000000,0.000000000,0.037624800,0.000000000
1749762274.899896,0.002833630,-0.001791820,0.008245020,-0.029881300,-0.009257510,0.029225200,0.012341000,-0.018644200,1749762274.899895906,0.001540098,0.002977948,0.167170000,0.656098781,-0.673074000,-1.657370000,0.224741648,1.347030000,,,,,
1749762274.910081,0.002946130,-0.000957720,0.007095370,-0.028321700,-0.008826820,0.030178100,0.012834400,-0.018716400,1749762274.910080910,0.000699968,0.003017773,0.167214000,0.656035058,-0.672971000,-1.657180000,0.224651934,1.346940000,,,,,
1749762274.919574,,,,,,,,,,,,,,,,,,1749762274.919574022,0.000000000,0.000000000,0.045110500,0.000000000
1749762274.919906,0.003307790,-0.000229995,0.005913410,-0.025574800,-0.008517690,0.030228600,0.012667000,-0.018600500,1749762274.919905901,-0.000055882,0.003315305,0.167296000,0.655957057,-0.672875000,-1.657070000,0.224653192,1.346840000,,,,,
1749762274.929895,0.003530510,0.000527649,0.004854580,-0.021376600,-0.008297430,0.029664100,0.011946600,-0.018246400,1749762274.929894924,-0.000829829,0.003471930,0.167362000,0.655848266,-0.672767000,-1.657050000,0.224696524,1.346750000,,,,,
1749762274.939578,,,,,,,,,,,,,,,,,,1749762274.939578056,0.000000000,0.000000000,0.052574900,0.000000000
1749762274.940071,0.003800550,0.001229750,0.003866080,-0.018262200,-0.008108820,0.028920400,0.009467230,-0.018007700,1749762274.940071106,-0.001553467,0.003680110,0.167436000,0.655681327,-0.672660000,-1.657290000,0.224918401,1.346650000,,,,,
1749762274.949860,0.004121390,0.001968770,0.002888700,-0.015760600,-0.007871180,0.028565500,0.006202600,-0.017826800,1749762274.949860096,-0.002318936,0.003935028,0.167521000,0.655468888,-0.672540000,-1.657670000,0.225241811,1.346550000,,,,,
1749762274.959578,,,,,,,,,,,,,,,,,,1749762274.959578037,0.000000000,0.000000000,0.060014300,0.000000000
1749762274.959956,0.004305390,0.002688540,0.001821890,-0.014073800,-0.007599970,0.028466100,0.003656210,-0.017739400,1749762274.959955931,-0.003053213,0.004054938,0.167589000,0.655269582,-0.672416000,-1.657980000,0.225501941,1.346420000,,,,,
1749762274.969729,0.004458210,0.003328960,0.000841146,-0.011443900,-0.007242040,0.028970400,0.000555449,-0.017498100,1749762274.969728947,-0.003706209,0.004149895,0.167654000,0.655051845,-0.672296000,-1.658390000,0.225824835,1.346300000,,,,,
1749762274.979578,,,,,,,,,,,,,,,,,,1749762274.979578018,0.000000000,0.000000000,0.067425400,0.000000000
1749762274.980063,0.004552980,0.003878030,-0.000115560,-0.009439050,-0.006933280,0.029101500,-0.001047100,-0.017321200,1749762274.980062962,-0.004262430,0.004195288,0.167712000,0.654882236,-0.672183000,-1.658620000,0.226023356,1.346170000,,,,,
1749762274.989964,0.004690030,0.004293670,-0.000994185,-0.006775520,-0.006631850,0.029173300,-0.001752240,-0.017028600,1749762274.989964008,-0.004688961,0.004294837,0.167778000,0.654752956,-0.672084000,-1.658730000,0.226152443,1.346040000,,,,,
1749762274.999579,,,,,,,,,,,,,,,,,,1749762274.999578953,0.000000000,0.000000000,0.074804600,0.000000000
1749762274.999941,0.004751280,0.004572210,-0.001868140,-0.002012960,-0.006482810,0.028191100,-0.000292322,-0.016404500,1749762274.999941111,-0.004970981,0.004332334,0.167834000,0.654707329,-0.672000000,-1.658540000,0.226076459,1.345900000,,,,,
1749762275.009844,0.004823750,0.004789050,-0.002778650,0.004079920,-0.006444410,0.026515000,0.000492435,-0.015539400,1749762275.009844065,-0.005192855,0.004386094,0.167892000,0.654650412,-0.671923000,-1.658430000,0.226055478,1.345750000,,,,,
1749762275.019570,,,,,,,,,,,,,,,,,,1749762275.019570112,0.000000000,0.000000000,0.082148400,0.000000000
1749762275.019797,0.005093040,0.005054340,-0.003652870,0.011032500,-0.006490160,0.024374900,-0.000240196,-0.014488600,1749762275.019797087,-0.005481158,0.004630584,0.167979000,0.654534511,-0.671837000,-1.658530000,0.226200072,1.345600000,,,,,
1749762275.030115,0.005307120,0.005322240,-0.004453210,0.017540300,-0.006502990,0.022608900,-0.001720450,-0.013432800,1749762275.030114889,-0.005767846,0.004819098,0.168061000,0.654387876,-0.671747000,-1.658750000,0.226417842,1.345440000,,,,,
1749762275.039566,,,,,,,,,,,,,,,,,,1749762275.039566040,0.000000000,0.000000000,0.089453400,0.000000000
1749762275.039673,0.005437760,0.005580480,-0.005176800,0.022681500,-0.006395870,0.021790000,-0.003236970,-0.012510400,1749762275.039673090,-0.006037697,0.004925161,0.168133000,0.654239792,-0.671657000,-1.658980000,0.226632139,1.345300000,,,,,
1749762275.049943,0.005586430,0.005811560,-0.005805380,0.026059100,-0.006240960,0.021356500,-0.004040400,-0.011792900,1749762275.049942970,-0.006281730,0.005051960,0.168209000,0.654109436,-0.671567000,-1.659130000,0.226798036,1.345150000,,,,,
1749762275.059581,,,,,,,,,,,,,,,,,,1749762275.059581041,0.000000000,0.000000000,0.096716200,0.000000000
1749762275.059807,0.005718950,0.005944810,-0.006300720,0.028331600,-0.006109370,0.020792200,-0.004340620,-0.011202200,1749762275.059807062,-0.006426617,0.005171630,0.168284000,0.654005699,-0.671490000,-1.659220000,0.226924812,1.345020000,,,,,
1749762275.069721,0.005793580,0.006019950,-0.006701980,0.029581200,-0.006114310,0.019327000,-0.004267450,-0.010737300,1749762275.069720984,-0.006508211,0.005239138,0.168352000,0.653922161,-0.671419000,-1.659250000,0.227005895,1.344900000,,,,,
1749762275.079576,,,,,,,,,,,,,,,,,,1749762275.079576015,0.000000000,0.000000000,0.103933000,0.000000000
1749762275.080017,0.005809850,0.006094020,-0.007047370,0.029524500,-0.006142350,0.017803700,-0.004054930,-0.010449700,1749762275.080017090,-0.006583481,0.005248735,0.168412000,0.653843868,-0.671348000,-1.659260000,0.227065926,1.344780000,,,,,
