__time,filtered_pose/dx,filtered_pose/dy,filtered_pose/dz,filtered_pose/p,filtered_pose/pitch,filtered_pose/q,filtered_pose/r,filtered_pose/roll,filtered_pose/timestamp,filtered_pose/vxb,filtered_pose/vyb,filtered_pose/x,filtered_pose/xb,filtered_pose/y,filtered_pose/yaw,filtered_pose/yb,filtered_pose/z,u_control/timestamp,u_control/ux,u_control/uy,u_control/uyaw,u_control/uz
1749761525.445254,0.151396000,-0.037773800,0.003564520,-0.016197300,-0.010541200,0.027897100,0.000457179,0.058760400,1749761525.445254087,0.023701611,0.154226594,0.713840000,1.039546551,-1.109840000,-1.662820000,0.812807073,1.261930000,,,,,
1749761525.455226,0.142345000,-0.037389400,0.004345180,-0.027276200,-0.009995420,0.029733900,0.000316037,0.056988900,1749761525.455225945,0.024147665,0.145179050,0.714039000,1.039840607,-1.110170000,-1.662840000,0.813056353,1.262080000,,,,,
1749761525.458626,,,,,,,,,,,,,,,,,,1749761525.458626032,0.000000000,0.300000000,0.000000000,0.000000000
1749761525.465250,0.133197000,-0.036723200,0.004986930,-0.036688200,-0.009503810,0.031071100,0.000190255,0.055348700,1749761525.465250015,0.024322392,0.136009027,0.714134000,1.040084469,-1.110440000,-1.662860000,0.813196570,1.262210000,,,,,
1749761525.475244,0.124327000,-0.036272400,0.005759110,-0.043091400,-0.009342680,0.030041500,-0.000656613,0.054051600,1749761525.475244045,0.024673696,0.127138108,0.714177000,1.040291603,-1.110750000,-1.662980000,0.813392728,1.262380000,,,,,
1749761525.478629,,,,,,,,,,,,,,,,,,1749761525.478629112,0.000000000,0.300000000,0.000000000,0.000000000
1749761525.485241,0.115561000,-0.035771200,0.006501710,-0.049447400,-0.009317050,0.028150100,0.000267036,0.052697300,1749761525.485240936,0.024996950,0.118359942,0.714147000,1.040688865,-1.111040000,-1.662850000,0.813254268,1.262540000,,,,,
1749761525.495331,0.106900000,-0.035017700,0.007091190,-0.054547700,-0.009311200,0.026252700,0.001069490,0.051461800,1749761525.495331049,0.025055951,0.109663342,0.714044000,1.041034891,-1.111280000,-1.662730000,0.813048847,1.262690000,,,,,
1749761525.498611,,,,,,,,,,,,,,,,,,1749761525.498610973,0.000000000,0.300000000,0.000000000,0.000000000
1749761525.505276,0.097790300,-0.034487800,0.007560520,-0.061383200,-0.009050830,0.026237900,0.000975157,0.049923300,1749761525.505275965,0.025364598,0.100543465,0.713790000,1.041337027,-1.111560000,-1.662730000,0.812821625,1.262830000,,,,,
1749761525.515331,0.088576800,-0.034020700,0.007953710,-0.067074900,-0.008837630,0.025899400,0.001391430,0.048482500,1749761525.515331030,0.025751701,0.091324189,0.713429000,1.041695899,-1.111830000,-1.662660000,0.812414020,1.262960000,,,,,
1749761525.518629,,,,,,,,,,,,,,,,,,1749761525.518629074,0.000000000,0.300000000,0.000000000,0.000000000
1749761525.525214,0.079764300,-0.033312300,0.008225870,-0.071440500,-0.008654820,0.025375000,0.001741830,0.047177500,1749761525.525213957,0.025859648,0.082482310,0.713034000,1.042019843,-1.112070000,-1.662600000,0.811980182,1.263080000,,,,,
1749761525.535271,0.070867300,-0.032800100,0.008577250,-0.075695100,-0.008560920,0.024274700,0.000305651,0.045845000,1749761525.535270929,0.026151255,0.073580790,0.712540000,1.042169830,-1.112330000,-1.662790000,0.811710125,1.263220000,,,,,
1749761525.538629,,,,,,,,,,,,,,,,,,1749761525.538629055,0.000000000,0.300000000,0.000000000,0.000000000
1749761525.545241,0.062061300,-0.032337800,0.008866680,-0.078622300,-0.008558420,0.022621100,0.000192933,0.044662800,1749761525.545241117,0.026499216,0.064769822,0.711969000,1.042473073,-1.112590000,-1.662800000,0.811175849,1.263340000,,,,,
1749761525.555260,0.053239800,-0.031879000,0.009146980,-0.082062900,-0.008554710,0.021089600,0.002195050,0.043376700,1749761525.555259943,0.026869045,0.055935689,0.711308000,1.043027715,-1.112850000,-1.662510000,0.810239088,1.263470000,,,,,
1749761525.558631,,,,,,,,,,,,,,,,,,1749761525.558630943,0.000000000,0.300000000,0.000000000,0.000000000
1749761525.565217,0.044777900,-0.031327000,0.009617830,-0.082895400,-0.008544660,0.019707100,0.003773470,0.042435100,1749761525.565217018,0.027106213,0.047452023,0.710611000,1.043532900,-1.113090000,-1.662260000,0.809306139,1.263630000,,,,,
1749761525.575159,0.036310500,-0.030814000,0.009983580,-0.084393000,-0.008479940,0.018796100,0.003615280,0.041388600,1749761525.575159073,0.027369517,0.038972613,0.709829000,1.043849535,-1.113320000,-1.662240000,0.808527539,1.263780000,,,,,
1749761525.578612,,,,,,,,,,,,,,,,,,1749761525.578612089,0.000000000,0.300000000,0.000000000,0.000000000
1749761525.585201,0.028028100,-0.030371500,0.010302000,-0.086085000,-0.008435000,0.017811700,0.004002430,0.040298900,1749761525.585201025,0.027687946,0.030681918,0.708988000,1.044247977,-1.113570000,-1.662150000,0.807618902,1.263930000,,,,,
1749761525.595344,0.020563000,-0.029717000,0.010488200,-0.086797000,-0.008404420,0.016796200,0.004304320,0.039334600,1749761525.595344067,0.027719046,0.023186021,0.708184000,1.044594991,-1.113780000,-1.662070000,0.806753847,1.264060000,,,,,
1749761525.598612,,,,,,,,,,,,,,,,,,1749761525.598612070,0.000000000,0.300000000,0.000000000,0.000000000
1749761525.605234,0.013143100,-0.029318300,0.010778000,-0.088599800,-0.008305120,0.016323600,0.003736620,0.038204700,1749761525.605233908,0.027997677,0.015761786,0.707312000,1.044881235,-1.114020000,-1.662110000,0.805949148,1.264210000,,,,,
1749761525.615264,0.005527750,-0.029043000,0.011119400,-0.087240800,-0.008204250,0.015894300,0.002812940,0.037516100,1749761525.615263939,0.028417209,0.008155617,0.706337000,1.045146647,-1.114270000,-1.662200000,0.805095074,1.264360000,,,,,
1749761525.618628,,,,,,,,,,,,,,,,,,1749761525.618628025,0.000000000,0.300000000,0.000000000,0.000000000
1749761525.625228,-0.002292980,-0.028819800,0.011324800,-0.085970900,-0.008104060,0.015489900,0.002684860,0.036828200,1749761525.625227928,0.028908793,0.000346872,0.705256000,1.045512271,-1.114530000,-1.662190000,0.804031863,1.264500000,,,,,
1749761525.635225,-0.009087230,-0.028370100,0.011403600,-0.084102900,-0.008020270,0.015000400,0.002549480,0.036239900,1749761525.635225058,0.029081057,-0.006460065,0.704246000,1.045823532,-1.114750000,-1.662190000,0.803046157,1.264630000,,,,,
1749761525.638620,,,,,,,,,,,,,,,,,,1749761525.638619900,0.000000000,0.300000000,0.000000000,0.000000000
1749761525.645247,-0.016814300,-0.028224100,0.011754700,-0.080320100,-0.007767590,0.015707100,0.004381280,0.035948400,1749761525.645246983,0.029636779,-0.014176806,0.703032000,1.046425741,-1.115010000,-1.661900000,0.801557523,1.264790000,,,,,
1749761525.655257,-0.024194000,-0.028059900,0.012137000,-0.077688000,-0.007549750,0.016125400,0.002551400,0.035527600,1749761525.655256987,0.030149386,-0.021534208,0.701792000,1.046621373,-1.115270000,-1.662120000,0.800576596,1.264970000,,,,,
1749761525.658628,,,,,,,,,,,,,,,,,,1749761525.658627987,0.000000000,0.300000000,0.000000000,0.000000000
1749761525.665212,-0.030410000,-0.027668400,0.012362700,-0.074706600,-0.007356290,0.016347100,0.000934352,0.035183900,1749761525.665211916,0.030332226,-0.027753640,0.700647000,1.046776968,-1.115490000,-1.662330000,0.799676271,1.265120000,,,,,
1749761525.675266,-0.037524400,-0.027595300,0.012568000,-0.073347800,-0.007245320,0.015985700,0.001242570,0.034634200,1749761525.675266027,0.030907639,-0.034846793,0.699309000,1.047216039,-1.115760000,-1.662270000,0.798305720,1.265280000,,,,,
1749761525.678612,,,,,,,,,,,,,,,,,,1749761525.678611994,0.000000000,0.300000000,0.000000000,0.000000000
1749761525.685181,-0.044741200,-0.027587900,0.012573700,-0.073082100,-0.007073910,0.016065300,0.000335534,0.033939400,1749761525.685180902,0.031564541,-0.042030310,0.697886000,1.047529217,-1.116040000,-1.662390000,0.797039956,1.265400000,,,,,
1749761525.695241,-0.050633400,-0.027337000,0.012467300,-0.072203400,-0.006923850,0.015992300,-0.000457777,0.033336200,1749761525.695240974,0.031858898,-0.047917256,0.696582000,1.047799941,-1.116280000,-1.662500000,0.795878636,1.265510000,,,,,
1749761525.698612,,,,,,,,,,,,,,,,,,1749761525.698611975,0.000000000,0.300000000,0.000000000,0.000000000
1749761525.705240,-0.058211000,-0.027244200,0.012553100,-0.075089700,-0.006619570,0.016986000,-0.001994200,0.032194800,1749761525.705240011,0.032473166,-0.055464047,0.694975000,1.048023293,-1.116540000,-1.662730000,0.794543265,1.265650000,,,,,
1749761525.715427,-0.064298200,-0.026922000,0.012516700,-0.076939700,-0.006345770,0.017701400,-0.003315300,0.031175200,1749761525.715426922,0.032724083,-0.061548249,0.693509000,1.048210374,-1.116760000,-1.662940000,0.793323794,1.265770000,,,,,
1749761525.718597,,,,,,,,,,,,,,,,,,1749761525.718596935,0.000000000,0.300000000,0.000000000,0.000000000
1749761525.725200,-0.071487100,-0.026882400,0.012616500,-0.080162400,-0.006197210,0.017505600,-0.003128580,0.029937600,1749761525.725199938,0.033346813,-0.068709963,0.691821000,1.048616673,-1.117020000,-1.662950000,0.791677365,1.265910000,,,,,
1749761525.735306,-0.078298600,-0.026837000,0.012773400,-0.083024400,-0.005672210,0.019914300,-0.003930190,0.028720200,1749761525.735306025,0.033939746,-0.075491648,0.690117000,1.048923822,-1.117290000,-1.663100000,0.790162789,1.266060000,,,,,
1749761525.738919,,,,,,,,,,,,,,,,,,1749761525.738919020,0.000000000,0.300000000,0.000000000,0.000000000
