__time,filtered_pose/dx,filtered_pose/dy,filtered_pose/dz,filtered_pose/p,filtered_pose/pitch,filtered_pose/q,filtered_pose/r,filtered_pose/roll,filtered_pose/timestamp,filtered_pose/vxb,filtered_pose/vyb,filtered_pose/x,filtered_pose/xb,filtered_pose/y,filtered_pose/yaw,filtered_pose/yb,filtered_pose/z,u_control/timestamp,u_control/ux,u_control/uy,u_control/uyaw,u_control/uz
1749762490.942360,-0.016433300,0.028954500,0.003071550,0.003768300,-0.006938540,0.000801787,-0.016001300,-0.005807100,1749762490.942359924,-0.029605059,-0.015230132,-1.083750000,0.952678953,-0.998036000,-1.529710000,-1.123829494,1.544400000,,,,,
1749762490.951829,-0.016713500,0.028401800,0.002293840,0.001618780,-0.006775450,0.001869140,-0.019309900,-0.006081700,1749762490.951828957,-0.029054387,-0.015551396,-1.083960000,0.953180688,-0.997827000,-1.530350000,-1.123420927,1.544320000,,,,,
1749762490.962009,-0.016857600,0.027869900,0.001541290,-0.000471505,-0.006600080,0.002947620,-0.022038100,-0.006369200,1749762490.962008953,-0.028519471,-0.015733715,-1.084140000,0.953629333,-0.997620000,-1.530940000,-1.123029964,1.544230000,,,,,
1749762490.972042,-0.016821100,0.027318400,0.000789142,-0.001765250,-0.006185720,0.005596840,-0.025143100,-0.006561870,1749762490.972042084,-0.027956259,-0.015738232,-1.084310000,0.954188266,-0.997422000,-1.531620000,-1.122543351,1.544140000,,,,,
1749762490.982099,-0.016738300,0.026718200,-0.000062082,-0.002788080,-0.005746180,0.008236980,-0.025245600,-0.006728120,1749762490.982099056,-0.027349199,-0.015686115,-1.084460000,0.954288400,-0.997236000,-1.531880000,-1.122437874,1.544020000,,,,,
1749762490.991870,-0.016517800,0.025958600,-0.000803242,-0.003654630,-0.005340200,0.010464500,-0.025111400,-0.006881900,1749762490.991869926,-0.026578031,-0.015501449,-1.084600000,0.954384238,-0.997079000,-1.532110000,-1.122352181,1.543910000,,,,,
1749762491.001876,-0.016615000,0.025493300,-0.001659930,-0.004588400,-0.005060050,0.011672500,-0.025751300,-0.007054100,1749762491.001876116,-0.026111371,-0.015625712,-1.084780000,0.954578245,-0.996887000,-1.532460000,-1.122190587,1.543780000,,,,,
1749762491.012141,-0.016316500,0.025068900,-0.002657090,-0.005654350,-0.004406910,0.015364700,-0.024093800,-0.007254850,1749762491.012140989,-0.025675535,-0.015344211,-1.084900000,0.954403234,-0.996694000,-1.532480000,-1.122284013,1.543620000,,,,,
1749762491.022319,-0.015911900,0.024477200,-0.003502440,-0.006533090,-0.003805630,0.018445800,-0.022436200,-0.007439060,1749762491.022319078,-0.025068771,-0.014962574,-1.085000000,0.954234524,-0.996529000,-1.532480000,-1.122377619,1.543470000,,,,,
1749762491.031821,-0.015697700,0.024282800,-0.004554690,-0.007938770,-0.003136930,0.021779000,-0.019634000,-0.007708610,1749762491.031821012,-0.024869111,-0.014751253,-1.085130000,0.953799412,-0.996312000,-1.532290000,-1.122680454,1.543280000,,,,,
1749762491.042184,-0.015506400,0.023959900,-0.005579020,-0.007532220,-0.002471420,0.024860700,-0.016884700,-0.007728930,1749762491.042184114,-0.024542000,-0.014567618,-1.085260000,0.953374972,-0.996117000,-1.532090000,-1.122993548,1.543090000,,,,,
1749762491.052123,-0.015202400,0.023466400,-0.006422160,-0.007111270,-0.001864680,0.027325800,-0.014339500,-0.007743100,1749762491.052123070,-0.024039962,-0.014278134,-1.085370000,0.952978203,-0.995949000,-1.531890000,-1.123287582,1.542910000,,,,,
1749762491.062106,-0.015403700,0.022983100,-0.007614910,-0.004817050,-0.001034490,0.031159300,-0.013145000,-0.007480900,1749762491.062105894,-0.023565293,-0.014497374,-1.085550000,0.952772622,-0.995784000,-1.531860000,-1.123489612,1.542670000,,,,,
1749762491.072316,-0.015759700,0.022516800,-0.008817850,-0.003789020,-0.000582549,0.032125300,-0.012656000,-0.007379720,1749762491.072315931,-0.023112311,-0.014872642,-1.085760000,0.952669990,-0.995622000,-1.531920000,-1.123635989,1.542420000,,,,,
1749762491.081996,-0.016072400,0.021937000,-0.009883380,-0.002571260,-0.000299351,0.031863400,-0.012777100,-0.007240690,1749762491.081995964,-0.022542974,-0.015210797,-1.085960000,0.952678650,-0.995481000,-1.532060000,-1.123696993,1.542180000,,,,,
1749762491.092211,-0.016424900,0.021415800,-0.010943000,-0.000867755,0.000027099,0.031917200,-0.011511700,-0.007018910,1749762491.092211008,-0.022036595,-0.015582115,-1.086180000,0.952471041,-0.995338000,-1.532010000,-1.123958915,1.541930000,,,,,
1749762491.102184,-0.016775300,0.020868800,-0.011948700,0.001054790,0.000350937,0.031949300,-0.010352200,-0.006748280,1749762491.102184057,-0.021504551,-0.015952172,-1.086390000,0.952260548,-0.995203000,-1.531950000,-1.124220660,1.541670000,,,,,
1749762491.112121,-0.017119000,0.020404700,-0.012939800,0.001598050,0.000525498,0.030951700,-0.007822670,-0.006658810,1749762491.112121105,-0.021058390,-0.016308162,-1.086610000,0.951818725,-0.995062000,-1.531690000,-1.124682529,1.541410000,,,,,
1749762491.122126,-0.017528900,0.019887100,-0.013976600,0.001097100,0.000374110,0.027779200,-0.005293010,-0.006715600,1749762491.122126102,-0.020562065,-0.016732023,-1.086840000,0.951354568,-0.994933000,-1.531400000,-1.125183250,1.541130000,,,,,
1749762491.131874,-0.017803900,0.019294500,-0.015014800,-0.001308520,-0.000030840,0.023079800,-0.002315020,-0.007054130,1749762491.131874084,-0.019987226,-0.017022556,-1.087050000,0.950805668,-0.994820000,-1.531020000,-1.125750024,1.540840000,,,,,
1749762491.142171,-0.018103700,0.018660300,-0.015881900,-0.004632680,-0.000539660,0.017988900,0.001046500,-0.007550150,1749762491.142170906,-0.019373427,-0.017338428,-1.087280000,0.950177553,-0.994719000,-1.530560000,-1.126413026,1.540560000,,,,,
