__time,filtered_pose/dx,filtered_pose/dy,filtered_pose/dz,filtered_pose/p,filtered_pose/pitch,filtered_pose/q,filtered_pose/r,filtered_pose/roll,filtered_pose/timestamp,filtered_pose/vxb,filtered_pose/vyb,filtered_pose/x,filtered_pose/xb,filtered_pose/y,filtered_pose/yaw,filtered_pose/yb,filtered_pose/z,u_control/timestamp,u_control/ux,u_control/uy,u_control/uyaw,u_control/uz
1749760965.745735,-0.425743000,0.007624640,-0.036237000,0.013146800,0.072896700,0.390486000,-0.009396570,0.006582630,1749760965.745734930,-0.425615050,-0.012925429,-0.617921000,-0.597007416,-0.418546000,-0.048266600,-0.447871925,1.231680000,,,,,
1749760965.748756,,,,,,,,,,,,,,,,,,1749760965.748755932,0.300000000,0.000000000,0.000000000,0.000000000
1749760965.756222,-0.420520000,0.007655180,-0.036040900,0.014488200,0.077155500,0.392922000,-0.007563980,0.006908970,1749760965.756222010,-0.420401777,-0.012570533,-0.621420000,-0.600583331,-0.418466000,-0.048094400,-0.447857424,1.231350000,,,,,
1749760965.765977,-0.414820000,0.007678800,-0.035961400,0.015600600,0.080920700,0.391793000,-0.007626480,0.007215470,1749760965.765976906,-0.414708462,-0.012308034,-0.624797000,-0.603922329,-0.418386000,-0.048179100,-0.447991023,1.231000000,,,,,
1749760965.768757,,,,,,,,,,,,,,,,,,1749760965.768757105,0.300000000,0.000000000,0.000000000,0.000000000
1749760965.775963,-0.408821000,0.007539830,-0.035761400,0.013900000,0.084314500,0.388185000,-0.008120160,0.007124400,1749760965.775963068,-0.408707927,-0.012218417,-0.628074000,-0.607131948,-0.418329000,-0.048327100,-0.448181771,1.230670000,,,,,
1749760965.786008,-0.402773000,0.007277570,-0.035355000,0.012303500,0.087814200,0.385555000,-0.007623710,0.007031470,1749760965.786007881,-0.402654208,-0.012191866,-0.631283000,-0.610334909,-0.418292000,-0.048336200,-0.448305390,1.230370000,,,,,
1749760965.788757,,,,,,,,,,,,,,,,,,1749760965.788757086,0.300000000,0.000000000,0.000000000,0.000000000
1749760965.796009,-0.396469000,0.007137540,-0.034654000,0.013296100,0.090744300,0.379185000,-0.004394240,0.007298710,1749760965.796009064,-0.396355501,-0.011871373,-0.634395000,-0.613622010,-0.418239000,-0.047943200,-0.448161696,1.230120000,,,,,
1749760965.806003,-0.389794000,0.007025660,-0.033791200,0.016726000,0.093452900,0.371729000,-0.001237660,0.007929980,1749760965.806003094,-0.389687611,-0.011501663,-0.637390000,-0.616801996,-0.418184000,-0.047528600,-0.447994607,1.229900000,,,,,
1749760965.808756,,,,,,,,,,,,,,,,,,1749760965.808756113,0.300000000,0.000000000,0.000000000,0.000000000
1749760965.816246,-0.382740000,0.006974250,-0.032919300,0.020743100,0.095699900,0.361609000,0.001816190,0.008680850,1749760965.816246033,-0.382643937,-0.011052841,-0.640263000,-0.619867892,-0.418122000,-0.047097300,-0.447801868,1.229690000,,,,,
1749760965.825970,-0.375246000,0.006867100,-0.032179000,0.020983700,0.097574500,0.349622000,0.006348470,0.008923230,1749760965.825969934,-0.375160429,-0.010553187,-0.643002000,-0.622909379,-0.418067000,-0.046420600,-0.447454460,1.229460000,,,,,
1749760965.828768,,,,,,,,,,,,,,,,,,1749760965.828768015,0.300000000,0.000000000,0.000000000,0.000000000
1749760965.836107,-0.367473000,0.006536670,-0.031562400,0.021529800,0.099626100,0.339679000,0.008976940,0.009212410,1749760965.836107016,-0.367385119,-0.010358967,-0.645625000,-0.625729716,-0.418047000,-0.045975300,-0.447277606,1.229230000,,,,,
1749760965.846009,-0.359595000,0.006277260,-0.030854900,0.021989000,0.101745000,0.330881000,0.008441730,0.009494420,1749760965.846009016,-0.359503644,-0.010251723,-0.648155000,-0.628263698,-0.418019000,-0.045963300,-0.447358373,1.229020000,,,,,
1749760965.848754,,,,,,,,,,,,,,,,,,1749760965.848753929,0.300000000,0.000000000,0.000000000,0.000000000
1749760965.855962,-0.351503000,0.006099700,-0.029925800,0.019639300,0.103197000,0.318103000,0.008140670,0.009372930,1749760965.855962038,-0.351412441,-0.010042989,-0.650576000,-0.630702051,-0.417982000,-0.045922600,-0.447406981,1.228850000,,,,,
1749760965.866074,-0.343033000,0.005907120,-0.028859100,0.016884900,0.104395000,0.304453000,0.007642190,0.009169170,1749760965.866074085,-0.342942619,-0.009843452,-0.652860000,-0.632989185,-0.417949000,-0.045913600,-0.447473169,1.228700000,,,,,
1749760965.868759,,,,,,,,,,,,,,,,,,1749760965.868758917,0.300000000,0.000000000,0.000000000,0.000000000
1749760965.875949,-0.334830000,0.005528680,-0.027811700,0.014117200,0.105367000,0.290188000,0.006496430,0.008935920,1749760965.875948906,-0.334730006,-0.009875122,-0.655099000,-0.635185725,-0.417945000,-0.046003600,-0.447629106,1.228560000,,,,,
1749760965.886019,-0.326488000,0.005082410,-0.026706100,0.010685400,0.105952000,0.274242000,0.005534700,0.008578520,1749760965.886018991,-0.326375565,-0.009961706,-0.657235000,-0.637285513,-0.417955000,-0.046078400,-0.447784995,1.228450000,,,,,
1749760965.888762,,,,,,,,,,,,,,,,,,1749760965.888761997,0.300000000,0.000000000,0.000000000,0.000000000
1749760965.895831,-0.317574000,0.004625750,-0.025596500,0.006613290,0.105965000,0.255451000,0.004896280,0.008093760,1749760965.895831108,-0.317449617,-0.010019157,-0.659205000,-0.639235980,-0.417970000,-0.046115800,-0.447914629,1.228340000,,,,,
1749760965.906015,-0.308311000,0.004255010,-0.024493400,0.004303810,0.105685000,0.235943000,0.005692710,0.007824370,1749760965.906014919,-0.308181011,-0.009911726,-0.661035000,-0.641137443,-0.417978000,-0.045951100,-0.447901394,1.228250000,,,,,
1749760965.908766,,,,,,,,,,,,,,,,,,1749760965.908766031,0.300000000,0.000000000,0.000000000,0.000000000
1749760965.916024,-0.298595000,0.003926680,-0.023433900,0.005146390,0.104999000,0.214980000,0.006679340,0.007989820,1749760965.916023970,-0.298462140,-0.009733654,-0.662707000,-0.642897122,-0.417983000,-0.045750900,-0.447854492,1.228150000,,,,,
1749760965.926053,-0.289242000,0.003420380,-0.022301200,0.004358910,0.104149000,0.194332000,0.006190530,0.007926880,1749760965.926053047,-0.289095730,-0.009812879,-0.664334000,-0.644518983,-0.418017000,-0.045755100,-0.447965575,1.228080000,,,,,
1749760965.928760,,,,,,,,,,,,,,,,,,1749760965.928760052,0.300000000,0.000000000,0.000000000,0.000000000
1749760965.935846,-0.279674000,0.002841310,-0.021053900,0.002339000,0.103296000,0.175086000,0.004488300,0.007677010,1749760965.935846090,-0.279509407,-0.010005532,-0.665836000,-0.645934038,-0.418067000,-0.045940500,-0.448203986,1.228040000,,,,,
1749760965.946079,-0.269940000,0.002293350,-0.019666200,-0.001367340,0.102405000,0.156898000,0.003648550,0.007161940,1749760965.946079016,-0.269759733,-0.010126685,-0.667219000,-0.647278670,-0.418118000,-0.046017600,-0.448368352,1.228030000,,,,,
1749760965.948755,,,,,,,,,,,,,,,,,,1749760965.948755026,0.300000000,0.000000000,0.000000000,0.000000000
1749760965.956040,-0.260097000,0.001882840,-0.018167200,-0.005662010,0.101341000,0.138776000,0.003918520,0.006524330,1749760965.956039906,-0.259909031,-0.010064294,-0.668488000,-0.648578571,-0.418155000,-0.045941900,-0.448414593,1.228060000,,,,,
1749760965.966048,-0.250374000,0.001448050,-0.016662500,-0.009596990,0.100153000,0.121048000,0.003404800,0.005896020,1749760965.966048002,-0.250175965,-0.010060970,-0.669676000,-0.649747374,-0.418199000,-0.045977400,-0.448536173,1.228090000,,,,,
1749760965.968771,,,,,,,,,,,,,,,,,,1749760965.968770981,0.300000000,0.000000000,0.000000000,0.000000000
1749760965.976032,-0.240870000,0.000996402,-0.015096100,-0.012407900,0.098440900,0.100930000,0.003048380,0.005391680,1749760965.976032019,-0.240661072,-0.010079586,-0.670799000,-0.650858903,-0.418250000,-0.045995100,-0.448650253,1.228150000,,,,,
1749760965.986170,-0.231384000,0.000592616,-0.013656500,-0.014276300,0.096894800,0.083341400,0.002077720,0.004996160,1749760965.986170053,-0.231165427,-0.010072333,-0.671830000,-0.651836969,-0.418299000,-0.046105600,-0.448818636,1.228210000,,,,,
1749760965.988778,,,,,,,,,,,,,,,,,,1749760965.988778114,0.300000000,0.000000000,0.000000000,0.000000000
