__time,filtered_pose/dx,filtered_pose/dy,filtered_pose/dz,filtered_pose/p,filtered_pose/pitch,filtered_pose/q,filtered_pose/r,filtered_pose/roll,filtered_pose/timestamp,filtered_pose/vxb,filtered_pose/vyb,filtered_pose/x,filtered_pose/xb,filtered_pose/y,filtered_pose/yaw,filtered_pose/yb,filtered_pose/z,u_control/timestamp,u_control/ux,u_control/uy,u_control/uyaw,u_control/uz
1749761169.854736,,,,,,,,,,,,,,,,,,1749761169.854736090,0.000000000,0.111101000,0.000000000,0.000000000
1749761169.856081,-0.003914280,0.007693810,-0.008417700,-0.009587060,-0.023917100,-0.030275600,0.017017100,0.002863660,1749761169.856081009,-0.007499215,-0.004275286,1.113700000,0.704119625,-0.757871000,-1.618310000,1.148438808,1.242450000,,,,,
1749761169.866450,-0.003578060,0.007322510,-0.008302430,-0.010328000,-0.024158000,-0.029849900,0.015253000,0.002660150,1749761169.866450071,-0.007143950,-0.003922453,1.113710000,0.703992813,-0.757848000,-1.618400000,1.148511068,1.242380000,,,,,
1749761169.874757,,,,,,,,,,,,,,,,,,1749761169.874757051,0.000000000,0.118217000,0.000000000,0.000000000
1749761169.876319,-0.003158600,0.007033740,-0.008220520,-0.011734300,-0.024492100,-0.030095100,0.014891600,0.002352550,1749761169.876318932,-0.006875817,-0.003489040,1.113730000,0.704075746,-0.757817000,-1.618300000,1.148459169,1.242310000,,,,,
1749761169.886352,-0.002672880,0.006812730,-0.008213580,-0.015959500,-0.024380500,-0.027255000,0.014736800,0.001621370,1749761169.886352062,-0.006678510,-0.002992505,1.113770000,0.704185188,-0.757779000,-1.618170000,1.148405785,1.242230000,,,,,
1749761169.894753,,,,,,,,,,,,,,,,,,1749761169.894752979,0.000000000,0.125277000,0.000000000,0.000000000
1749761169.896173,-0.002211190,0.006515690,-0.008241220,-0.020535100,-0.024110200,-0.023518600,0.014258500,0.000797024,1749761169.896173000,-0.006403868,-0.002516754,1.113810000,0.704250195,-0.757754000,-1.618090000,1.148388220,1.242140000,,,,,
1749761169.906328,-0.001789330,0.006199170,-0.008192310,-0.024340100,-0.023842100,-0.020054600,0.013715500,0.000038868,1749761169.906327963,-0.006107771,-0.002080035,1.113850000,0.704297231,-0.757734000,-1.618030000,1.148384974,1.242070000,,,,,
1749761169.914758,,,,,,,,,,,,,,,,,,1749761169.914757967,0.000000000,0.132277000,0.000000000,0.000000000
1749761169.916298,-0.001450760,0.005989930,-0.008164670,-0.028084500,-0.023563100,-0.016753600,0.013801800,-0.000748525,1749761169.916297913,-0.005915010,-0.001731076,1.113880000,0.704437103,-0.757703000,-1.617880000,1.148307824,1.241990000,,,,,
1749761169.926351,-0.001045140,0.005912070,-0.008274870,-0.029353100,-0.023240700,-0.013381200,0.013165300,-0.001213670,1749761169.926351070,-0.005856380,-0.001322007,1.113930000,0.704431738,-0.757654000,-1.617840000,1.148327286,1.241890000,,,,,
1749761169.934767,,,,,,,,,,,,,,,,,,1749761169.934767008,0.000000000,0.139216000,0.000000000,0.000000000
1749761169.936311,-0.000682460,0.005791880,-0.008297620,-0.030198500,-0.022930400,-0.010324300,0.012494200,-0.001630030,1749761169.936311007,-0.005753417,-0.000953846,1.113970000,0.704434836,-0.757613000,-1.617800000,1.148337137,1.241810000,,,,,
1749761169.946299,-0.000548407,0.005593100,-0.008527510,-0.031575900,-0.022607000,-0.007387600,0.010905500,-0.002132130,1749761169.946299076,-0.005561066,-0.000811212,1.113980000,0.704279076,-0.757584000,-1.617910000,1.148423241,1.241690000,,,,,
1749761169.954767,,,,,,,,,,,,,,,,,,1749761169.954766989,0.000000000,0.146089000,0.000000000,0.000000000
1749761169.956361,-0.000569471,0.005324340,-0.008928050,-0.035397800,-0.022661300,-0.007253040,0.010823800,-0.003003140,1749761169.956361055,-0.005291694,-0.000819066,1.113970000,0.704377404,-0.757567000,-1.617810000,1.148342019,1.241550000,,,,,
1749761169.966370,-0.000582781,0.005043010,-0.009197990,-0.038414600,-0.022707500,-0.007071560,0.010656700,-0.003795390,1749761169.966370106,-0.005010115,-0.000818739,1.113970000,0.704456283,-0.757554000,-1.617730000,1.148285056,1.241420000,,,,,
1749761169.974780,,,,,,,,,,,,,,,,,,1749761169.974780083,0.000000000,0.152893000,0.000000000,0.000000000
1749761169.976420,-0.000460638,0.004969670,-0.009432410,-0.040111000,-0.022959100,-0.008317070,0.009980650,-0.004426010,1749761169.976419926,-0.004942593,-0.000693241,1.113980000,0.704428340,-0.757515000,-1.617720000,1.148286171,1.241290000,,,,,
1749761169.986205,-0.000165072,0.004769240,-0.009723310,-0.040143600,-0.023503600,-0.011492200,0.008224810,-0.004831850,1749761169.986205101,-0.004756189,-0.000389312,1.114020000,0.704233230,-0.757494000,-1.617870000,1.148430790,1.241150000,,,,,
1749761169.994774,,,,,,,,,,,,,,,,,,1749761169.994774103,0.000000000,0.159625000,0.000000000,0.000000000
1749761169.996391,0.000093929,0.004552350,-0.009890670,-0.039816500,-0.024005700,-0.014157000,0.006622030,-0.005185770,1749761169.996391058,-0.004551709,-0.000121074,1.114050000,0.704043559,-0.757478000,-1.618020000,1.148565623,1.241030000,,,,,
1749761170.006417,0.000566014,0.004443460,-0.010214300,-0.035344000,-0.024400300,-0.015899300,0.005564710,-0.004934150,1749761170.006417036,-0.004465258,0.000355223,1.114120000,0.703906908,-0.757448000,-1.618110000,1.148697485,1.240890000,,,,,
1749761170.014771,,,,,,,,,,,,,,,,,,1749761170.014770985,0.000000000,0.166283000,0.000000000,0.000000000
1749761170.016358,0.000967388,0.004320040,-0.010539600,-0.029332300,-0.024864500,-0.017999500,0.004839780,-0.004414200,1749761170.016357899,-0.004360997,0.000761767,1.114190000,0.703820187,-0.757422000,-1.618160000,1.148801369,1.240740000,,,,,
1749761170.026068,0.001308560,0.004174250,-0.010729700,-0.023834300,-0.025287200,-0.019670100,0.004165250,-0.003908770,1749761170.026067972,-0.004231579,0.001109247,1.114240000,0.703738401,-0.757400000,-1.618210000,1.148885460,1.240600000,,,,,
1749761170.034757,,,,,,,,,,,,,,,,,,1749761170.034756899,0.000000000,0.172862000,0.000000000,0.000000000
1749761170.036413,0.001540090,0.004011250,-0.010839400,-0.018205000,-0.025724500,-0.021326500,0.003788050,-0.003329280,1749761170.036412954,-0.004079750,0.001348202,1.114290000,0.703706562,-0.757382000,-1.618220000,1.148941588,1.240480000,,,,,
1749761170.046262,0.001613970,0.003872870,-0.010895700,-0.013474700,-0.026078700,-0.022296400,0.003853080,-0.002824090,1749761170.046262026,-0.003944970,0.001428716,1.114320000,0.703731121,-0.757362000,-1.618180000,1.148942458,1.240370000,,,,,
1749761170.054769,,,,,,,,,,,,,,,,,,1749761170.054769039,0.000000000,0.179360000,0.000000000,0.000000000
1749761170.056332,0.001681050,0.003693550,-0.010897500,-0.008821770,-0.026394200,-0.022933400,0.003798670,-0.002282860,1749761170.056332111,-0.003768984,0.001504328,1.114340000,0.703751657,-0.757349000,-1.618150000,1.148940707,1.240260000,,,,,
1749761170.066386,0.001717120,0.003544770,-0.010951600,-0.002855600,-0.026705200,-0.023495200,0.003480540,-0.001504300,1749761170.066385984,-0.003622078,0.001547400,1.114370000,0.703735253,-0.757334000,-1.618150000,1.148969964,1.240140000,,,,,
1749761170.074764,,,,,,,,,,,,,,,,,,1749761170.074764013,0.000000000,0.185775000,0.000000000,0.000000000
1749761170.076415,0.001900030,0.003697110,-0.011360200,0.010522400,-0.027396400,-0.026635900,-0.000215930,0.000410728,1749761170.076415062,-0.003783784,0.001720964,1.114410000,0.703089340,-0.757276000,-1.618660000,1.149365898,1.239970000,,,,,
1749761170.086281,0.002042590,0.003797110,-0.011615600,0.022086000,-0.028026100,-0.029136700,-0.003434920,0.002195940,1749761170.086281061,-0.003891363,0.001856748,1.114450000,0.702495188,-0.757224000,-1.619130000,1.149733664,1.239820000,,,,,
1749761170.094735,,,,,,,,,,,,,,,,,,1749761170.094734907,0.000000000,0.192102000,0.000000000,0.000000000
1749761170.096320,0.002310650,0.003877960,-0.011997400,0.038632700,-0.029072300,-0.034332700,-0.007118790,0.004820730,1749761170.096319914,-0.003986278,0.002118317,1.114510000,0.701787852,-0.757175000,-1.619700000,1.150191433,1.239650000,,,,,
1749761170.106333,0.002434560,0.003948590,-0.012426700,0.054750900,-0.030040300,-0.038632100,-0.010665200,0.007548740,1749761170.106333017,-0.004064178,0.002236269,1.114550000,0.701069704,-0.757126000,-1.620280000,1.150635804,1.239470000,,,,,
1749761170.114723,,,,,,,,,,,,,,,,,,1749761170.114722967,0.000000000,0.198340000,0.000000000,0.000000000
1749761170.116224,0.002377500,0.003995160,-0.012782700,0.066707500,-0.030672900,-0.040327700,-0.013445300,0.009833330,1749761170.116224051,-0.004108979,0.002174880,1.114570000,0.700434848,-0.757079000,-1.620790000,1.151010826,1.239290000,,,,,
1749761170.126374,0.002365540,0.003992720,-0.013125500,0.076994200,-0.031162300,-0.040919900,-0.015790400,0.011994900,1749761170.126374006,-0.004106982,0.002161086,1.114590000,0.699842323,-0.757040000,-1.621270000,1.151364909,1.239110000,,,,,
1749761170.134742,,,,,,,,,,,,,,,,,,1749761170.134742022,0.000000000,0.204485000,0.000000000,0.000000000
1749761170.136333,0.002389580,0.004012550,-0.013362200,0.083953500,-0.031531600,-0.040645300,-0.017542100,0.013775900,1749761170.136332989,-0.004128895,0.002182402,1.114610000,0.699326243,-0.756997000,-1.621680000,1.151669534,1.238950000,,,,,
1749761170.146364,0.002059900,0.003970280,-0.013573500,0.089863600,-0.031625700,-0.038495700,-0.020413400,0.015474000,1749761170.146363974,-0.004071005,0.001852897,1.114590000,0.698613710,-0.756963000,-1.622270000,1.152060214,1.238780000,,,,,
1749761170.154766,,,,,,,,,,,,,,,,,,1749761170.154766083,0.000000000,0.210534000,0.000000000,0.000000000
1749761170.156326,0.001754390,0.003898290,-0.013637400,0.094217400,-0.031689000,-0.036281700,-0.022734600,0.017005200,1749761170.156326056,-0.003984229,0.001549344,1.114570000,0.697963575,-0.756934000,-1.622810000,1.152415816,1.238640000,,,,,
1749761170.166288,0.001190050,0.003822210,-0.013580300,0.098320600,-0.031618700,-0.033300300,-0.023706000,0.018543500,1749761170.166287899,-0.003879278,0.000988288,1.114500000,0.697512837,-0.756906000,-1.623180000,1.152602614,1.238510000,,,,,
1749761170.174738,,,,,,,,,,,,,,,,,,1749761170.174737930,0.000000000,0.216486000,0.000000000,0.000000000
1749761170.176449,0.000687774,0.003722070,-0.013410300,0.101025000,-0.031531400,-0.030407500,-0.024342600,0.019919600,1749761170.176449060,-0.003753138,0.000490706,1.114440000,0.697111635,-0.756882000,-1.623510000,1.152771549,1.238400000,,,,,
1749761170.186646,0.000005871,0.003672260,-0.013233500,0.103236000,-0.031407800,-0.027463600,-0.024498600,0.021251000,1749761170.186645985,-0.003667418,-0.000188616,1.114350000,0.696775169,-0.756852000,-1.623780000,1.152868265,1.238290000,,,,,
1749761170.194729,,,,,,,,,,,,,,,,,,1749761170.194729090,0.000000000,0.222337000,0.000000000,0.000000000
1749761170.196093,-0.000895868,0.003646750,-0.013068500,0.105650000,-0.031232200,-0.024364400,-0.024133600,0.022634200,1749761170.196093082,-0.003593982,-0.001088422,1.114220000,0.696530068,-0.756819000,-1.623970000,1.152869061,1.238180000,,,,,
1749761170.206372,-0.002052010,0.003620730,-0.012878800,0.105300000,-0.031017700,-0.021211200,-0.021528400,0.023639900,1749761170.206372023,-0.003506865,-0.002241056,1.114040000,0.696668050,-0.756786000,-1.623830000,1.152590039,1.238080000,,,,,
1749761170.214734,,,,,,,,,,,,,,,,,,1749761170.214734077,0.000000000,0.228084000,0.000000000,0.000000000
1749761170.216491,-0.003041240,0.003565990,-0.012599500,0.104063000,-0.030803400,-0.018275900,-0.019067700,0.024513100,1749761170.216490984,-0.003400215,-0.003225517,1.113880000,0.696809904,-0.756758000,-1.623690000,1.152331238,1.237990000,,,,,
1749761170.226290,-0.004551050,0.003593240,-0.012211600,0.103139000,-0.030489200,-0.014855100,-0.016088400,0.025419500,1749761170.226289988,-0.003348741,-0.004733853,1.113630000,0.697060655,-0.756719000,-1.623450000,1.151912264,1.237920000,,,,,
1749761170.234775,,,,,,,,,,,,,,,,,,1749761170.234775066,0.000000000,0.233725000,0.000000000,0.000000000
1749761170.236431,-0.005945280,0.003695110,-0.011773200,0.101295000,-0.030060200,-0.010879800,-0.013599800,0.026183000,1749761170.236430883,-0.003378319,-0.006130836,1.113380000,0.697253201,-0.756668000,-1.623250000,1.151520499,1.237860000,,,,,
1749761170.246234,-0.007107490,0.003751140,-0.011286900,0.098791200,-0.029651700,-0.007319680,-0.011310900,0.026832200,1749761170.246233940,-0.003374797,-0.007293711,1.113150000,0.697450566,-0.756623000,-1.623050000,1.151148989,1.237810000,,,,,
1749761170.254747,,,,,,,,,,,,,,,,,,1749761170.254746914,0.000000000,0.239259000,0.000000000,0.000000000
1749761170.256299,-0.008479820,0.003914130,-0.010613800,0.095464700,-0.028871800,-0.001447090,-0.009890200,0.027336800,1749761170.256299019,-0.003466668,-0.008672368,1.112880000,0.697507327,-0.756562000,-1.622960000,1.150813401,1.237800000,,,,,
1749761170.266345,-0.009600490,0.004021480,-0.009933390,0.091720800,-0.028141000,0.003682780,-0.008564710,0.027747500,1749761170.266345024,-0.003516420,-0.009796760,1.112630000,0.697580490,-0.756507000,-1.622860000,1.150491121,1.237790000,,,,,
1749761170.274735,,,,,,,,,,,,,,,,,,1749761170.274734974,0.000000000,0.244681000,0.000000000,0.000000000
1749761170.276437,-0.010681400,0.004020130,-0.009153500,0.087769100,-0.027313500,0.009124840,-0.006439750,0.028090600,1749761170.276437044,-0.003461214,-0.010875374,1.112380000,0.697806590,-0.756467000,-1.622640000,1.150085888,1.237810000,,,,,
1749761170.286400,-0.012181900,0.004033230,-0.008418330,0.084173900,-0.026231500,0.015944100,-0.003545330,0.028446000,1749761170.286400080,-0.003400870,-0.012373347,1.112060000,0.698183603,-0.756425000,-1.622290000,1.149519848,1.237820000,,,,,
1749761170.294738,,,,,,,,,,,,,,,,,,1749761170.294738054,0.000000000,0.249990000,0.000000000,0.000000000
1749761170.296145,-0.013705200,0.003999010,-0.007764520,0.081008700,-0.025356200,0.020871900,-0.001197730,0.028827900,1749761170.296144962,-0.003292597,-0.013891846,1.111710000,0.698521874,-0.756389000,-1.621980000,1.148951972,1.237830000,,,,,
1749761170.306331,-0.014911200,0.003933780,-0.007126070,0.077533300,-0.024550500,0.024980900,0.000858452,0.029133100,1749761170.306330919,-0.003170128,-0.015092011,1.111400000,0.698840850,-0.756359000,-1.621690000,1.148438228,1.237850000,,,,,
1749761170.314734,,,,,,,,,,,,,,,,,,1749761170.314733982,0.000000000,0.255184000,0.000000000,0.000000000
1749761170.316533,-0.016255000,0.003986410,-0.006747980,0.076031300,-0.023888900,0.027815500,0.002792340,0.029690200,1749761170.316533089,-0.003159095,-0.016435833,1.111060000,0.699144126,-0.756312000,-1.621400000,1.147893573,1.237830000,,,,,
1749761170.326370,-0.017714700,0.004003630,-0.006283300,0.073917900,-0.023084900,0.031434700,0.004827210,0.030143500,1749761170.326370001,-0.003108185,-0.017893542,1.110680000,0.699488569,-0.756270000,-1.621080000,1.147288158,1.237830000,,,,,
1749761170.334734,,,,,,,,,,,,,,,,,,1749761170.334733963,0.000000000,0.260260000,0.000000000,0.000000000
1749761170.336416,-0.018829700,0.003983170,-0.005822760,0.071421900,-0.022352800,0.034309900,0.006557530,0.030520000,1749761170.336416006,-0.003037410,-0.019005194,1.110340000,0.699811759,-0.756232000,-1.620780000,1.146736786,1.237840000,,,,,
1749761170.346284,-0.020362600,0.003952660,-0.005390700,0.065506900,-0.021657200,0.036736200,0.006994700,0.030374900,1749761170.346283913,-0.002933019,-0.020534274,1.109930000,0.699946304,-0.756197000,-1.620650000,1.146234566,1.237840000,,,,,
1749761170.354742,,,,,,,,,,,,,,,,,,1749761170.354742050,0.000000000,0.265216000,0.000000000,0.000000000
1749761170.356313,-0.021518100,0.003891080,-0.004966490,0.059772800,-0.021030000,0.038525100,0.007313680,0.030196900,1749761170.356312990,-0.002816536,-0.021684932,1.109560000,0.700071279,-0.756166000,-1.620530000,1.145779480,1.237850000,,,,,
1749761170.366287,-0.023115700,0.004003160,-0.004565760,0.054970000,-0.020408400,0.040152200,0.007879830,0.030096900,1749761170.366286993,-0.002852548,-0.023285700,1.109110000,0.700210509,-0.756111000,-1.620380000,1.145222284,1.237860000,,,,,
1749761170.374780,,,,,,,,,,,,,,,,,,1749761170.374779940,0.000000000,0.270051000,0.000000000,0.000000000
1749761170.376419,-0.024813700,0.004059570,-0.004346320,0.050898900,-0.020034000,0.039965100,0.008337930,0.030055100,1749761170.376419067,-0.002828478,-0.024983985,1.108630000,0.700358062,-0.756063000,-1.620230000,1.144635454,1.237840000,,,,,
1749761170.386200,-0.026073500,0.004072780,-0.004116630,0.046900700,-0.019709500,0.039448100,0.008663260,0.029983200,1749761170.386199951,-0.002782832,-0.026242538,1.108200000,0.700486101,-0.756021000,-1.620100000,1.144112850,1.237830000,,,,,
1749761170.394735,,,,,,,,,,,,,,,,,,1749761170.394735098,0.000000000,0.274761000,0.000000000,0.000000000
1749761170.396295,-0.027615500,0.004201230,-0.004185330,0.043992100,-0.020351900,0.032310600,0.008040220,0.030029700,1749761170.396295071,-0.002834853,-0.027789023,1.107720000,0.700438394,-0.755961000,-1.620110000,1.143637481,1.237780000,,,,,
1749761170.406416,-0.029149600,0.004327100,-0.004299970,0.038926700,-0.020817900,0.026879000,0.006993980,0.029733700,1749761170.406415939,-0.002882895,-0.029327664,1.107220000,0.700323093,-0.755901000,-1.620180000,1.143184157,1.237720000,,,,,
1749761170.414753,,,,,,,,,,,,,,,,,,1749761170.414752960,0.000000000,0.279346000,0.000000000,0.000000000
1749761170.416391,-0.030228100,0.004398460,-0.004361790,0.034168300,-0.021271300,0.021908300,0.006020420,0.029431600,1749761170.416390896,-0.002898801,-0.030408575,1.106770000,0.700211379,-0.755847000,-1.620250000,1.142781057,1.237670000,,,,,
