__time,filtered_pose/dx,filtered_pose/dy,filtered_pose/dz,filtered_pose/p,filtered_pose/pitch,filtered_pose/q,filtered_pose/r,filtered_pose/roll,filtered_pose/timestamp,filtered_pose/vxb,filtered_pose/vyb,filtered_pose/x,filtered_pose/xb,filtered_pose/y,filtered_pose/yaw,filtered_pose/yb,filtered_pose/z,u_control/timestamp,u_control/ux,u_control/uy,u_control/uyaw,u_control/uz
1749760864.274947,0.006376540,0.012478100,0.017657000,0.021763900,0.001577570,-0.021241600,0.000780540,0.003228780,1749760864.274946928,0.006136227,0.012598014,-0.721759000,-0.716966698,-0.243139000,-0.019166100,-0.256926802,1.271580000,,,,,
1749760864.285034,0.006110220,0.012649100,0.017881100,0.024906900,0.002125590,-0.016007400,0.000547799,0.003903050,1749760864.285033941,0.005866347,0.012764031,-0.721734000,-0.716937901,-0.242989000,-0.019192100,-0.256794991,1.271790000,,,,,
1749760864.295137,0.005824060,0.012686200,0.017918100,0.027425100,0.002648710,-0.011304900,0.000340150,0.004517950,1749760864.295136929,0.005579211,0.012795771,-0.721714000,-0.716914098,-0.242857000,-0.019216800,-0.256680340,1.271970000,,,,,
1749760864.304989,0.005694800,0.012853300,0.018234600,0.030937900,0.002879850,-0.008935770,0.001140190,0.005302550,1749760864.304989100,0.005448314,0.012959704,-0.721675000,-0.716908682,-0.242706000,-0.019097200,-0.256442878,1.272200000,,,,,
1749760864.315179,0.005511350,0.013005500,0.018533800,0.033968500,0.003147040,-0.006481550,0.001847820,0.006052230,1749760864.315179110,0.005263490,0.013107772,-0.721644000,-0.716909842,-0.242556000,-0.018982900,-0.256210372,1.272420000,,,,,
1749760864.324818,0.005302710,0.013023000,0.018630400,0.036308500,0.003401250,-0.004285680,0.002448040,0.006731870,1749760864.324817896,0.005055941,0.013120775,-0.721620000,-0.716915408,-0.242423000,-0.018877300,-0.256001235,1.272620000,,,,,
1749760864.334984,0.004830300,0.013186100,0.018946200,0.037762000,0.003800870,-0.001240020,0.003531910,0.007306120,1749760864.334984064,0.004582952,0.013274094,-0.721635000,-0.716979865,-0.242269000,-0.018695300,-0.255717060,1.272860000,,,,,
1749760864.345043,0.004483150,0.013304400,0.019174200,0.039214700,0.004143610,0.001204460,0.004525490,0.007894790,1749760864.345042944,0.004236055,0.013385123,-0.721637000,-0.717030539,-0.242120000,-0.018515700,-0.255439349,1.273080000,,,,,
1749760864.354996,0.004187560,0.013387600,0.019334800,0.041040600,0.004332590,0.002422310,0.004545340,0.008552210,1749760864.354995966,0.003939624,0.013462647,-0.721635000,-0.717043528,-0.241975000,-0.018467500,-0.255259775,1.273290000,,,,,
1749760864.365047,0.004048110,0.013511100,0.019435200,0.041543500,0.004386080,0.002623790,0.004585010,0.009035680,1749760864.365046978,0.003798613,0.013583356,-0.721614000,-0.717038399,-0.241823000,-0.018416300,-0.255070702,1.273500000,,,,,
1749760864.374736,0.003984700,0.013636400,0.019434300,0.041102600,0.004372970,0.002352940,0.004533610,0.009387060,1749760864.374736071,0.003733433,0.013707324,-0.721583000,-0.717020010,-0.241670000,-0.018377900,-0.254889623,1.273700000,,,,,
1749760864.384855,0.003957190,0.013704900,0.019345800,0.039973500,0.004375100,0.002205670,0.005777570,0.009634040,1749760864.384855032,0.003707782,0.013774469,-0.721547000,-0.717044253,-0.241524000,-0.018151900,-0.254580941,1.273880000,,,,,
1749760864.394991,0.004242590,0.013814700,0.019306900,0.037893300,0.004173140,0.000663724,0.008009510,0.009731560,1749760864.394990921,0.003996449,0.013887905,-0.721466000,-0.717063207,-0.241371000,-0.017769800,-0.254152524,1.274070000,,,,,
1749760864.405156,0.004453690,0.013788000,0.019102000,0.035745100,0.003983730,-0.000685720,0.009883370,0.009798410,1749760864.405155897,0.004212874,0.013863477,-0.721393000,-0.717082063,-0.241236000,-0.017417500,-0.253763636,1.274230000,,,,,
1749760864.415297,0.004803320,0.013884500,0.019062300,0.033623900,0.003749910,-0.002247960,0.012102800,0.009847680,1749760864.415297031,0.004566654,0.013964129,-0.721297000,-0.717095507,-0.241084000,-0.016996200,-0.253307898,1.274410000,,,,,
1749760864.424655,0.005065420,0.013845500,0.018859000,0.031477800,0.003532550,-0.003589310,0.013929600,0.009872130,1749760864.424654961,0.004834761,0.013927722,-0.721211000,-0.717109553,-0.240951000,-0.016609800,-0.252896383,1.274570000,,,,,
1749760864.435450,0.005129550,0.013766900,0.018625100,0.029772900,0.003404900,-0.004220880,0.015147600,0.009939220,1749760864.435450077,0.004904568,0.013848647,-0.721151000,-0.717131585,-0.240824000,-0.016293500,-0.252541588,1.274730000,,,,,
1749760864.445040,0.004616820,0.013675500,0.018410200,0.026508200,0.003479920,-0.003414010,0.012652800,0.009762640,1749760864.445039988,0.004390494,0.013749832,-0.721174000,-0.717103326,-0.240700000,-0.016504500,-0.252569293,1.274880000,,,,,
1749760864.455288,0.004213940,0.013578900,0.018126200,0.023007400,0.003591260,-0.002412610,0.010791900,0.009519130,1749760864.455287933,0.003987301,0.013647170,-0.721187000,-0.717082045,-0.240577000,-0.016648300,-0.252549644,1.275030000,,,,,
1749760864.464980,0.003825580,0.013374500,0.017718200,0.019753300,0.003697010,-0.001518680,0.009074790,0.009276440,1749760864.464979887,0.003600495,0.013436843,-0.721201000,-0.717062054,-0.240471000,-0.016789900,-0.252545430,1.275150000,,,,,
1749760864.474771,0.003547250,0.013328900,0.017523700,0.014970100,0.003791390,-0.000764522,0.007067140,0.008779050,1749760864.474771023,0.003320280,0.013387244,-0.721203000,-0.717015461,-0.240344000,-0.016990800,-0.252562535,1.275300000,,,,,
1749760864.485076,0.003237910,0.013269800,0.017179900,0.010345400,0.003865770,-0.000199928,0.005612090,0.008256880,1749760864.485075951,0.003010114,0.013323320,-0.721213000,-0.716992058,-0.240219000,-0.017131500,-0.252538606,1.275420000,,,,,
1749760864.494988,0.003011370,0.013205500,0.016788800,0.006544570,0.004127480,0.001615240,0.004451320,0.007808140,1749760864.494987965,0.002783218,0.013255462,-0.721213000,-0.716965764,-0.240096000,-0.017244000,-0.252496285,1.275540000,,,,,
1749760864.505208,0.002862680,0.013133600,0.016349200,0.002859630,0.004414200,0.003477610,0.003142190,0.007338230,1749760864.505208015,0.002633869,0.013181393,-0.721205000,-0.716923090,-0.239974000,-0.017389700,-0.252478623,1.275640000,,,,,
1749760864.514760,0.002590700,0.013074400,0.015947900,-0.000010191,0.004888770,0.006504780,0.001311500,0.006949890,1749760864.514760017,0.002359882,0.013118026,-0.721216000,-0.716877005,-0.239851000,-0.017624300,-0.252524019,1.275750000,,,,,
1749760864.525137,0.002330760,0.012907100,0.015457000,-0.002510710,0.005328660,0.009084890,-0.000295273,0.006586510,1749760864.525136948,0.002100079,0.012946634,-0.721227000,-0.716834246,-0.239745000,-0.017844600,-0.252576154,1.275840000,,,,,
1749760864.535077,0.002129340,0.012774100,0.015035600,-0.004503130,0.005714930,0.011118300,-0.001646770,0.006271940,1749760864.535077095,0.001898511,0.012810440,-0.721233000,-0.716791877,-0.239635000,-0.018043900,-0.252609141,1.275930000,,,,,
1749760864.545026,0.002054110,0.012669200,0.014524400,-0.005564810,0.006027020,0.012501200,-0.002691940,0.006072660,1749760864.545026064,0.001823048,0.012704507,-0.721223000,-0.716741395,-0.239523000,-0.018212200,-0.252617610,1.276010000,,,,,
1749760864.554966,0.001977020,0.012596200,0.014010500,-0.006696110,0.006247330,0.013157100,-0.002919140,0.005852660,1749760864.554965973,0.001746544,0.012630220,-0.721214000,-0.716719382,-0.239407000,-0.018272100,-0.252544397,1.276080000,,,,,
1749760864.564786,0.001881780,0.012566000,0.013508400,-0.007872660,0.006631020,0.014892500,-0.003942930,0.005614760,1749760864.564785957,0.001649629,0.012598578,-0.721208000,-0.716670670,-0.239285000,-0.018450100,-0.252549879,1.276140000,,,,,
1749760864.575018,0.001782130,0.012428400,0.012951300,-0.008828120,0.006980470,0.016272800,-0.004800080,0.005397230,1749760864.575017929,0.001550492,0.012459418,-0.721203000,-0.716626241,-0.239179000,-0.018614000,-0.252561263,1.276200000,,,,,
1749760864.584964,0.001731140,0.012346900,0.012408500,-0.010477600,0.007300510,0.017355600,-0.005675520,0.005069300,1749760864.584964037,0.001498860,0.012377245,-0.721193000,-0.716574088,-0.239067000,-0.018789200,-0.252574644,1.276250000,,,,,
1749760864.595057,0.001649060,0.012241900,0.011893500,-0.012002200,0.007481240,0.017404900,-0.005988240,0.004743030,1749760864.595057011,0.001417513,0.012270867,-0.721188000,-0.716545312,-0.238959000,-0.018891400,-0.252539801,1.276300000,,,,,
1749760864.605095,0.001562930,0.012042000,0.011339400,-0.013224400,0.007639150,0.017293800,-0.006207700,0.004445450,1749760864.605094910,0.001334066,0.012069498,-0.721184000,-0.716519911,-0.238865000,-0.018983200,-0.252511520,1.276340000,,,,,
1749760864.615023,0.001546350,0.011869900,0.010855700,-0.014607200,0.007673920,0.016342800,-0.006849890,0.004112300,1749760864.615022898,0.001318909,0.011897319,-0.721170000,-0.716468507,-0.238770000,-0.019138500,-0.252527542,1.276380000,,,,,
1749760864.624976,0.001632330,0.011646500,0.010381600,-0.015674700,0.007663400,0.015145500,-0.006951300,0.003811150,1749760864.624975920,0.001408176,0.011675723,-0.721142000,-0.716421128,-0.238684000,-0.019221800,-0.252500701,1.276420000,,,,,
1749760864.635014,0.001692800,0.011348800,0.009876590,-0.016465900,0.007643800,0.013968100,-0.006978100,0.003539450,1749760864.635014057,0.001473521,0.011379348,-0.721117000,-0.716379025,-0.238610000,-0.019295200,-0.252478817,1.276450000,,,,,
1749760864.645028,0.001693910,0.011130200,0.009473770,-0.015309900,0.007314010,0.010736700,-0.006596240,0.003542740,1749760864.645028114,0.001478689,0.011160832,-0.721100000,-0.716359981,-0.238529000,-0.019309500,-0.252407748,1.276490000,,,,,
1749760864.655004,0.001690020,0.010895300,0.008999070,-0.014009100,0.006983580,0.007723240,-0.006738220,0.003578620,1749760864.655004025,0.001478389,0.010926028,-0.721084000,-0.716323616,-0.238452000,-0.019396100,-0.252392488,1.276510000,,,,,
1749760864.664806,0.001671660,0.010594100,0.008505760,-0.012751600,0.006669400,0.005029100,-0.006802270,0.003621220,1749760864.664805889,0.001465060,0.010624641,-0.721070000,-0.716291569,-0.238386000,-0.019472700,-0.252381098,1.276530000,,,,,
1749760864.675032,0.001745210,0.010326900,0.008083140,-0.009997810,0.006171650,0.001256830,-0.007145160,0.003893780,1749760864.675031900,0.001542578,0.010359106,-0.721042000,-0.716235126,-0.238319000,-0.019590600,-0.252398011,1.276560000,,,,,
1749760864.684963,0.001836860,0.010049800,0.007686810,-0.006926390,0.005554170,-0.003079940,-0.006892560,0.004240030,1749760864.684962988,0.001639289,0.010083911,-0.721011000,-0.716196610,-0.238256000,-0.019625300,-0.252359268,1.276580000,,,,,
1749760864.694952,0.002021540,0.009798640,0.007296410,-0.005129140,0.005040280,-0.006405090,-0.005870280,0.004431870,1749760864.694952011,0.001829645,0.009836278,-0.720966000,-0.716172955,-0.238192000,-0.019545700,-0.252237391,1.276600000,,,,,
1749760864.704957,0.002147880,0.009537950,0.006915910,-0.003382590,0.004491660,-0.009740470,-0.004503790,0.004634320,1749760864.704957008,0.001962395,0.009577833,-0.720928000,-0.716171382,-0.238132000,-0.019405900,-0.252076541,1.276620000,,,,,
1749760864.714813,0.002335480,0.009344810,0.006548660,-0.001677960,0.003908970,-0.013080800,-0.002860570,0.004848150,1749760864.714812994,0.002155526,0.009387952,-0.720879000,-0.716172492,-0.238065000,-0.019212200,-0.251869885,1.276630000,,,,,
1749760864.725082,0.002874830,0.009197330,0.006319730,-0.001056770,0.003201920,-0.017047200,-0.000083907,0.004921620,1749760864.725081921,0.002701076,0.009249849,-0.720777000,-0.716166217,-0.237993000,-0.018837400,-0.251527537,1.276670000,,,,,
