__time,filtered_pose/dx,filtered_pose/dy,filtered_pose/dz,filtered_pose/p,filtered_pose/pitch,filtered_pose/q,filtered_pose/r,filtered_pose/roll,filtered_pose/timestamp,filtered_pose/vxb,filtered_pose/vyb,filtered_pose/x,filtered_pose/xb,filtered_pose/y,filtered_pose/yaw,filtered_pose/yb,filtered_pose/z,u_control/timestamp,u_control/ux,u_control/uy,u_control/uyaw,u_control/uz
1749761105.665689,-0.042640500,-0.024182400,-0.023306200,-0.026033900,-0.006806660,0.013052700,-0.014206400,-0.014494600,1749761105.665688992,0.024197479,-0.042631945,1.016350000,0.805393494,-0.805753000,-1.571150000,1.016634910,1.200780000,,,,,
1749761105.675581,-0.043418000,-0.023927900,-0.022695800,-0.020853500,-0.006903250,0.011489400,-0.015914600,-0.014002400,1749761105.675580978,0.023960182,-0.043400193,1.015810000,0.805202347,-0.805958000,-1.571540000,1.016409088,1.200640000,,,,,
1749761105.685810,-0.044756100,-0.024094000,-0.021922900,-0.016442800,-0.006676760,0.012257500,-0.015464800,-0.013570100,1749761105.685810089,0.024131304,-0.044735998,1.015180000,0.805374392,-0.806221000,-1.571630000,1.015851772,1.200520000,,,,,
1749761105.695787,-0.046015400,-0.024222100,-0.020971200,-0.014278300,-0.006449580,0.012977600,-0.013272200,-0.013420100,1749761105.695786953,0.024253094,-0.045999072,1.014550000,0.805797342,-0.806481000,-1.571470000,1.015093074,1.200440000,,,,,
1749761105.705733,-0.046705200,-0.024119300,-0.019956300,-0.012265800,-0.006245350,0.013490000,-0.011244100,-0.013270500,1749761105.705733061,0.024143288,-0.046692804,1.013990000,0.806187034,-0.806708000,-1.571310000,1.014404250,1.200380000,,,,,
1749761105.715782,-0.047966700,-0.024161500,-0.018893700,-0.011528200,-0.006082750,0.013680700,-0.008781000,-0.013286000,1749761105.715781927,0.024174147,-0.047960328,1.013340000,0.806688781,-0.806956000,-1.571060000,1.013552737,1.200340000,,,,,
1749761105.725770,-0.049396700,-0.024219400,-0.017867600,-0.009851430,-0.006024320,0.013141200,-0.004477100,-0.013157600,1749761105.725769997,0.024206243,-0.049403149,1.012650000,0.807475667,-0.807206000,-1.570530000,1.012434984,1.200300000,,,,,
1749761105.735776,-0.050205200,-0.024055400,-0.016815200,-0.008303120,-0.005978110,0.012554800,-0.000687269,-0.013031200,1749761105.735775948,0.024016417,-0.050223860,1.012040000,0.808209430,-0.807424000,-1.570020000,1.011412870,1.200270000,,,,,
1749761105.745733,-0.051497600,-0.024180600,-0.016054100,-0.001467390,-0.006354030,0.009103030,0.002412220,-0.012121100,1749761105.745733023,0.024117944,-0.051526973,1.011350000,0.808912534,-0.807683000,-1.569580000,1.010366846,1.200210000,,,,,
1749761105.755715,-0.052510500,-0.024476100,-0.015260600,0.001254860,-0.006703800,0.006068970,0.003948640,-0.011740300,1749761105.755714893,0.024399076,-0.052546333,1.010690000,0.809448133,-0.807967000,-1.569330000,1.009504170,1.200170000,,,,,
