__time,filtered_pose/dx,filtered_pose/dy,filtered_pose/dz,filtered_pose/p,filtered_pose/pitch,filtered_pose/q,filtered_pose/r,filtered_pose/roll,filtered_pose/timestamp,filtered_pose/vxb,filtered_pose/vyb,filtered_pose/x,filtered_pose/xb,filtered_pose/y,filtered_pose/yaw,filtered_pose/yb,filtered_pose/z,u_control/timestamp,u_control/ux,u_control/uy,u_control/uyaw,u_control/uz
1749760039.066678,0.027195000,-0.021958900,0.011594600,0.016736100,-0.017687200,-0.014272000,-0.005472240,-0.010233700,1749760039.066678047,0.028050094,-0.020855539,-0.146682000,-0.128613232,-0.449601000,-0.039938900,-0.455099225,1.230310000,,,,,
1749760039.076717,0.026845100,-0.022105900,0.010613500,0.014745300,-0.017511100,-0.012077400,-0.004334800,-0.010355600,1749760039.076716900,0.027704018,-0.021019457,-0.146461000,-0.128433145,-0.449842000,-0.039828300,-0.455317007,1.230280000,,,,,
1749760039.077975,,,,,,,,,,,,,,,,,,1749760039.077975035,0.000000000,0.000000000,0.000000000,0.000000000
1749760039.086364,0.026314000,-0.022386200,0.009661120,0.012942500,-0.017366500,-0.010250800,-0.003931500,-0.010470000,1749760039.086364031,0.027184176,-0.021321095,-0.146269000,-0.128237789,-0.450104000,-0.039813100,-0.455569205,1.230250000,,,,,
1749760039.096483,0.025696800,-0.022614300,0.008757710,0.011720500,-0.017255600,-0.008781770,-0.003137570,-0.010518100,1749760039.096482992,0.026574905,-0.021575600,-0.146096000,-0.128089339,-0.450361000,-0.039737100,-0.455809382,1.230220000,,,,,
1749760039.098047,,,,,,,,,,,,,,,,,,1749760039.098047018,0.000000000,0.000000000,0.000000000,0.007539230
1749760039.106698,0.025162300,-0.022782400,0.007838610,0.011143000,-0.017238400,-0.008059310,-0.001446450,-0.010484800,1749760039.106698036,0.026042838,-0.021770386,-0.145916000,-0.127997324,-0.450611000,-0.039522700,-0.456024602,1.230170000,,,,,
1749760039.116892,0.024702500,-0.022958700,0.007030410,0.009150020,-0.017343700,-0.008229110,-0.000331296,-0.010663000,1749760039.116892099,0.025587123,-0.021968490,-0.145732000,-0.127870730,-0.450865000,-0.039375200,-0.456252277,1.230130000,,,,,
1749760039.118044,,,,,,,,,,,,,,,,,,1749760039.118043900,0.000000000,0.000000000,0.000000000,0.015074900
1749760039.126654,0.024357500,-0.023134900,0.006189090,0.007012720,-0.017520200,-0.008877620,-0.000189893,-0.010882000,1749760039.126653910,0.025248945,-0.022158569,-0.145535000,-0.127671697,-0.451120000,-0.039358000,-0.456497129,1.230080000,,,,,
1749760039.136595,0.024012200,-0.023246200,0.005263650,0.004078470,-0.017550300,-0.008473650,-0.000549035,-0.011238100,1749760039.136595011,0.024909495,-0.022282024,-0.145341000,-0.127443464,-0.451367000,-0.039412000,-0.456743187,1.230010000,,,,,
1749760039.138042,,,,,,,,,,,,,,,,,,1749760039.138041973,0.000000000,0.000000000,0.000000000,0.022603400
1749760039.146631,0.023547400,-0.023447700,0.004264760,0.001123370,-0.017295700,-0.006138320,-0.000729202,-0.011626700,1749760039.146631002,0.024453709,-0.022500907,-0.145169000,-0.127246787,-0.451629000,-0.039443700,-0.457002240,1.229910000,,,,,
1749760039.156660,0.022964500,-0.023647100,0.003293070,-0.002478750,-0.016910500,-0.003064450,-0.000451004,-0.012138800,1749760039.156660080,0.023878373,-0.022723928,-0.145018000,-0.127100669,-0.451892000,-0.039410600,-0.457254874,1.229820000,,,,,
1749760039.158055,,,,,,,,,,,,,,,,,,1749760039.158055067,0.000000000,0.000000000,0.000000000,0.030121200
1749760039.166680,0.022456700,-0.023848300,0.002426730,-0.006787250,-0.016544100,-0.000331476,-0.000254633,-0.012789500,1749760039.166680098,0.023378344,-0.022945540,-0.144862000,-0.126945290,-0.452158000,-0.039386600,-0.457511475,1.229720000,,,,,
1749760039.176708,0.021852800,-0.024030000,0.001655430,-0.010270700,-0.016202900,0.002040250,0.000173742,-0.013363400,1749760039.176707983,0.022780685,-0.023152239,-0.144725000,-0.126825290,-0.452423000,-0.039326900,-0.457763304,1.229630000,,,,,
1749760039.178046,,,,,,,,,,,,,,,,,,1749760039.178045988,0.000000000,0.000000000,0.000000000,0.037624800
1749760039.186513,0.021297600,-0.024269700,0.000925838,-0.013486500,-0.015924700,0.003814690,0.000599808,-0.013933400,1749760039.186512947,0.022233847,-0.023414998,-0.144587000,-0.126705761,-0.452698000,-0.039263200,-0.458024595,1.229550000,,,,,
1749760039.196657,0.020788700,-0.024519200,0.000274103,-0.017181600,-0.015900600,0.003717470,0.001159170,-0.014605000,1749760039.196656942,0.021733068,-0.023686177,-0.144448000,-0.126595880,-0.452977000,-0.039176000,-0.458286887,1.229460000,,,,,
1749760039.198047,,,,,,,,,,,,,,,,,,1749760039.198046923,0.000000000,0.000000000,0.000000000,0.045110500
1749760039.206643,0.020453100,-0.024739600,-0.000360290,-0.021702900,-0.016049000,0.002440790,0.001434000,-0.015433700,1749760039.206643105,0.021405126,-0.023920654,-0.144289000,-0.126449768,-0.453254000,-0.039124500,-0.458550935,1.229370000,,,,,
1749760039.216710,0.020145800,-0.024899500,-0.001070860,-0.026273000,-0.016083600,0.002034340,0.000876019,-0.016314700,1749760039.216710091,0.021105922,-0.024091044,-0.144129000,-0.126248687,-0.453525000,-0.039191200,-0.458823891,1.229260000,,,,,
1749760039.218044,,,,,,,,,,,,,,,,,,1749760039.218044043,0.000000000,0.000000000,0.000000000,0.052574900
1749760039.226722,0.019845000,-0.025021600,-0.001821250,-0.029794900,-0.016032900,0.002243430,0.000705062,-0.017089100,1749760039.226722002,0.020810527,-0.024224501,-0.143972000,-0.126073955,-0.453792000,-0.039207300,-0.459086565,1.229140000,,,,,
