__time,filtered_pose/dx,filtered_pose/dy,filtered_pose/dz,filtered_pose/p,filtered_pose/pitch,filtered_pose/q,filtered_pose/r,filtered_pose/roll,filtered_pose/timestamp,filtered_pose/vxb,filtered_pose/vyb,filtered_pose/x,filtered_pose/xb,filtered_pose/y,filtered_pose/yaw,filtered_pose/yb,filtered_pose/z,u_control/timestamp,u_control/ux,u_control/uy,u_control/uyaw,u_control/uz
1749762194.619112,0.000062294,-0.016455300,-0.026017000,-0.017805100,-0.008077640,-0.003261360,0.004599990,-0.018952600,1749762194.619112015,0.016445908,0.000559365,0.124966000,0.754515652,-0.758637000,-1.601010000,0.147826689,1.340440000,,,,,
1749762194.629074,-0.000492635,-0.016575300,-0.025435200,-0.021699600,-0.007662630,-0.000180245,0.004546970,-0.019696500,1749762194.629074097,0.016582617,0.000007651,0.124886000,0.754705895,-0.758819000,-1.600970000,0.147722035,1.340260000,,,,,
1749762194.637069,,,,,,,,,,,,,,,,,,1749762194.637068987,0.000000000,0.000000000,0.109339000,0.000000000
1749762194.639105,-0.001091680,-0.016768700,-0.024875000,-0.024093400,-0.007232260,0.002794460,0.003358980,-0.020261300,1749762194.639105082,0.016794078,-0.000583103,0.124794000,0.754883383,-0.759013000,-1.601100000,0.147734066,1.340090000,,,,,
1749762194.649147,-0.001617650,-0.016930300,-0.024295100,-0.025340400,-0.006773260,0.005761440,0.001151990,-0.020683400,1749762194.649147034,0.016971849,-0.001099183,0.124707000,0.755035559,-0.759204000,-1.601380000,0.147864309,1.339930000,,,,,
1749762194.657067,,,,,,,,,,,,,,,,,,1749762194.657067060,0.000000000,0.000000000,0.117609000,0.000000000
1749762194.659162,-0.002076960,-0.017002200,-0.023700400,-0.025391000,-0.006449230,0.007595260,-0.001140740,-0.020944100,1749762194.659162045,0.017058273,-0.001550451,0.124624000,0.755169202,-0.759384000,-1.601710000,0.148036066,1.339770000,,,,,
1749762194.669090,-0.002547260,-0.017027900,-0.023086900,-0.023894500,-0.006287190,0.008187780,-0.004892800,-0.020980600,1749762194.669090033,0.017099605,-0.002010327,0.124535000,0.755264382,-0.759558000,-1.602260000,0.148367904,1.339620000,,,,,
1749762194.677085,,,,,,,,,,,,,,,,,,1749762194.677084923,0.000000000,0.000000000,0.125684000,0.000000000
1749762194.679111,-0.002806930,-0.016991900,-0.022554400,-0.020007200,-0.006376110,0.007012150,-0.010241300,-0.020654800,1749762194.679111004,0.017073671,-0.002256831,0.124472000,0.755307925,-0.759723000,-1.603090000,0.148937083,1.339470000,,,,,
1749762194.689123,-0.002835820,-0.016894600,-0.021961300,-0.014741000,-0.006704510,0.004269080,-0.016796400,-0.020089800,1749762194.689122915,0.016979748,-0.002271020,0.124439000,0.755308138,-0.759879000,-1.604140000,0.149702293,1.339330000,,,,,
1749762194.697069,,,,,,,,,,,,,,,,,,1749762194.697068930,0.000000000,0.000000000,0.133554000,0.000000000
1749762194.699082,-0.002835870,-0.016660200,-0.021250100,-0.010021800,-0.007014560,0.001841120,-0.022359400,-0.019551600,1749762194.699081898,0.016747706,-0.002262473,0.124411000,0.755296948,-0.760014000,-1.605120000,0.150419072,1.339210000,,,,,
1749762194.709061,-0.003154900,-0.016632000,-0.020718600,-0.007910120,-0.007343230,-0.000547892,-0.026812300,-0.019345000,1749762194.709060907,0.016732711,-0.002567726,0.124336000,0.755330336,-0.760176000,-1.605990000,0.151006870,1.339080000,,,,,
1749762194.717067,,,,,,,,,,,,,,,,,,1749762194.717067003,0.000000000,0.000000000,0.141206000,0.000000000
1749762194.718818,-0.003360080,-0.016567500,-0.020132400,-0.007079860,-0.007539220,-0.001859210,-0.030772300,-0.019303500,1749762194.718817949,0.016677795,-0.002761040,0.124275000,0.755362320,-0.760333000,-1.606830000,0.151585990,1.338960000,,,,,
1749762194.729134,-0.003509110,-0.016364600,-0.019443300,-0.006293720,-0.007721420,-0.002985360,-0.033950300,-0.019260100,1749762194.729134083,0.016482637,-0.002904592,0.124220000,0.755383306,-0.760469000,-1.607600000,0.152117615,1.338850000,,,,,
1749762194.737072,,,,,,,,,,,,,,,,,,1749762194.737071991,0.000000000,0.000000000,0.148629000,0.000000000
1749762194.739180,-0.003743360,-0.016388300,-0.018894100,-0.005910010,-0.007881440,-0.003881360,-0.037548500,-0.019267300,1749762194.739180088,0.016517664,-0.003123442,0.124151000,0.755420158,-0.760636000,-1.608470000,0.152712080,1.338740000,,,,,
1749762194.749090,-0.003924160,-0.016342600,-0.018357300,-0.006022810,-0.008088540,-0.005039670,-0.041214900,-0.019342800,1749762194.749089956,0.016481775,-0.003291003,0.124087000,0.755442762,-0.760794000,-1.609370000,0.153334037,1.338630000,,,,,
1749762194.757081,,,,,,,,,,,,,,,,,,1749762194.757081032,0.000000000,0.000000000,0.155815000,0.000000000
1749762194.759107,-0.004046960,-0.016158000,-0.017727100,-0.006067760,-0.008279080,-0.006004320,-0.044044700,-0.019409500,1749762194.759107113,0.016304882,-0.003407299,0.124030000,0.755453375,-0.760930000,-1.610200000,0.153909404,1.338540000,,,,,
1749762194.768831,-0.004102790,-0.016163300,-0.017143900,-0.006254300,-0.008367400,-0.006198960,-0.049710200,-0.019497300,1749762194.768831015,0.016316727,-0.003442320,0.123981000,0.755422707,-0.761092000,-1.611460000,0.154818779,1.338440000,,,,,
1749762194.777067,,,,,,,,,,,,,,,,,,1749762194.777066946,0.000000000,0.000000000,0.162753000,0.000000000
1749762194.779169,-0.004223250,-0.016245000,-0.016679500,-0.006109530,-0.008383660,-0.005884160,-0.056052000,-0.019538800,1749762194.779169083,0.016408294,-0.003536063,0.123923000,0.755378389,-0.761266000,-1.612880000,0.155840694,1.338340000,,,,,
1749762194.789088,-0.004494550,-0.016417500,-0.016193400,-0.007461770,-0.008329040,-0.005103190,-0.062064500,-0.019796400,1749762194.789088011,0.016597472,-0.003776135,0.123841000,0.755345155,-0.761453000,-1.614310000,0.156846938,1.338240000,,,,,
1749762194.797074,,,,,,,,,,,,,,,,,,1749762194.797074080,0.000000000,0.000000000,0.169435000,0.000000000
1749762194.799118,-0.004994780,-0.016575400,-0.015748500,-0.010438400,-0.008086880,-0.003085080,-0.067352400,-0.020303400,1749762194.799118042,0.016782901,-0.004245699,0.123723000,0.755319515,-0.761641000,-1.615700000,0.157787274,1.338150000,,,,,
1749762194.809068,-0.005584040,-0.016677500,-0.015350500,-0.013317000,-0.007781660,-0.000771902,-0.072541400,-0.020826000,1749762194.809067965,0.016918238,-0.004805594,0.123588000,0.755279167,-0.761821000,-1.617130000,0.158740701,1.338050000,,,,,
1749762194.817062,,,,,,,,,,,,,,,,,,1749762194.817061901,0.000000000,0.000000000,0.175853000,0.000000000
1749762194.818923,-0.006125180,-0.016831500,-0.014945100,-0.015898800,-0.007529440,0.001017350,-0.078573600,-0.021334300,1749762194.818922997,0.017105657,-0.005311658,0.123453000,0.755219466,-0.762010000,-1.618730000,0.159823155,1.337950000,,,,,
1749762194.829094,-0.006693090,-0.016975100,-0.014545900,-0.018967400,-0.007263720,0.002776330,-0.083093900,-0.021939100,1749762194.829093933,0.017284742,-0.005847151,0.123310000,0.755185364,-0.762200000,-1.620170000,0.160777056,1.337860000,,,,,
1749762194.837073,,,,,,,,,,,,,,,,,,1749762194.837073088,0.000000000,0.000000000,0.182001000,0.000000000
1749762194.839075,-0.007109090,-0.017145700,-0.014140900,-0.020981900,-0.007044960,0.004090970,-0.086870100,-0.022421400,1749762194.839075089,0.017484279,-0.006230102,0.123182000,0.755163017,-0.762394000,-1.621550000,0.161701065,1.337770000,,,,,
1749762194.849069,-0.007469210,-0.017315600,-0.013900300,-0.022948300,-0.006841420,0.005210400,-0.091497200,-0.022916900,1749762194.849069118,0.017682344,-0.006553916,0.123059000,0.755115263,-0.762590000,-1.623090000,0.162751237,1.337670000,,,,,
1749762194.857080,,,,,,,,,,,,,,,,,,1749762194.857079983,0.000000000,0.000000000,0.187872000,0.000000000
1749762194.859109,-0.007699380,-0.017472600,-0.013693200,-0.025174500,-0.006653480,0.006145370,-0.096589200,-0.023469800,1749762194.859108925,0.017862383,-0.006745923,0.122951000,0.755045595,-0.762786000,-1.624750000,0.163907231,1.337560000,,,,,
1749762194.869068,-0.007814270,-0.017587400,-0.013526700,-0.028365200,-0.006443940,0.007164660,-0.101802000,-0.024185100,1749762194.869067907,0.017994975,-0.006823513,0.122857000,0.754959491,-0.762978000,-1.626470000,0.165122495,1.337450000,,,,,
1749762194.877069,,,,,,,,,,,,,,,,,,1749762194.877068996,0.000000000,0.000000000,0.193460000,0.000000000
1749762194.879084,-0.007898890,-0.017694500,-0.013325900,-0.031983300,-0.006273670,0.007843520,-0.106253000,-0.024994400,1749762194.879084110,0.018118119,-0.006871795,0.122767000,0.754878528,-0.763169000,-1.628140000,0.166304142,1.337340000,,,,,
1749762194.889094,-0.007918310,-0.017790800,-0.013052600,-0.033460100,-0.006071620,0.008694360,-0.109887000,-0.025528800,1749762194.889094114,0.018226299,-0.006856693,0.122685000,0.754808648,-0.763360000,-1.629730000,0.167433580,1.337250000,,,,,
1749762194.897072,,,,,,,,,,,,,,,,,,1749762194.897072077,0.000000000,0.000000000,0.198762000,0.000000000
1749762194.899077,-0.007941410,-0.017872600,-0.012820200,-0.034014400,-0.005897100,0.009297150,-0.113904000,-0.025943900,1749762194.899076939,0.018320841,-0.006844165,0.122602000,0.754720973,-0.763550000,-1.631410000,0.168630084,1.337150000,,,,,
1749762194.909077,-0.008053210,-0.018102000,-0.012719900,-0.031246400,-0.005912800,0.008549140,-0.115607000,-0.025881900,1749762194.909076929,0.018566224,-0.006916063,0.122507000,0.754703328,-0.763762000,-1.632800000,0.169597301,1.337040000,,,,,
1749762194.917072,,,,,,,,,,,,,,,,,,1749762194.917072058,0.000000000,0.000000000,0.203772000,0.000000000
1749762194.919101,-0.007968790,-0.018345000,-0.012646300,-0.026765900,-0.006135720,0.006426300,-0.116200000,-0.025543500,1749762194.919101000,0.018811964,-0.006793427,0.122438000,0.754712376,-0.763978000,-1.634040000,0.170477792,1.336920000,,,,,
1749762194.929063,-0.007767920,-0.018615100,-0.012555900,-0.021219900,-0.006421930,0.004013940,-0.117221000,-0.025005400,1749762194.929063082,0.019077427,-0.006550902,0.122388000,0.754714164,-0.764201000,-1.635350000,0.171430809,1.336810000,,,,,
1749762194.937067,,,,,,,,,,,,,,,,,,1749762194.937067032,0.000000000,0.000000000,0.208490000,0.000000000
1749762194.939130,-0.007642680,-0.018885800,-0.012582200,-0.015633000,-0.006888480,0.000526342,-0.119483000,-0.024405900,1749762194.939130068,0.019349075,-0.006379444,0.122328000,0.754684638,-0.764426000,-1.636850000,0.172517669,1.336680000,,,,,
1749762194.949071,-0.007382670,-0.019164700,-0.012612600,-0.009048830,-0.007461580,-0.003454660,-0.123120000,-0.023605700,1749762194.949070930,0.019620670,-0.006067853,0.122290000,0.754618837,-0.764656000,-1.638570000,0.173793134,1.336550000,,,,,
1749762194.957057,,,,,,,,,,,,,,,,,,1749762194.957056999,0.000000000,0.000000000,0.212912000,0.000000000
1749762194.958829,-0.007086560,-0.019358600,-0.012509200,-0.002390400,-0.008031720,-0.007141200,-0.124648000,-0.022728800,1749762194.958828926,0.019802459,-0.005730386,0.122259000,0.754584915,-0.764875000,-1.640030000,0.174878916,1.336440000,,,,,
1749762194.969063,-0.006976920,-0.019628200,-0.012541800,0.001036980,-0.008543290,-0.010170900,-0.127177000,-0.022254800,1749762194.969063044,0.020072823,-0.005570048,0.122204000,0.754538690,-0.765108000,-1.641640000,0.176055201,1.336310000,,,,,
1749762194.977075,,,,,,,,,,,,,,,,,,1749762194.977075100,0.000000000,0.000000000,0.217037000,0.000000000
1749762194.979164,-0.007130870,-0.019812500,-0.012547900,0.003455580,-0.009006710,-0.012660600,-0.130553000,-0.021893100,1749762194.979163885,0.020277577,-0.005674887,0.122112000,0.754456751,-0.765331000,-1.643400000,0.177307335,1.336180000,,,,,
